cnpj_basico,case_number,class_iii_face_sum,establishment_cnpjs,claim_count,debtor_name,stage,is_related_party,above_floor,band,doc_id,creditor_name_as_printed,flags,extracted_at,extracted_by
33647553,0820780-23.2026.8.14.0301,309484.78,33647553000190,1,e mpresa,,,1,FLOOR,38d930ab1caa2c9562c2171db6bb7801de1f28e5,FLUMINENSE FOOTBA LL CLUB,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p3r19,2026-09-03T23:36:47Z,build
12749549,5014104-85.2021.8.21.0010,309000.00,12749549000162,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,84c586360a663c7c23a7d5176358d616fe6a93e7,MTC INCORPORAÇÕES IMOBILIARIAS LTDA. (,ROWS:p8r26|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
56228356,5341375-33.2026.8.09.0049,308761.42,56228356018006,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Ambev,ROWS:p9r31|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
09301100,0000472-94.2012.5.06.0193,308220.39,09301100000122,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,Av. José Paulino nº 1784 1º Piso - Nova Paulínia - Paulínia /SP CEP: 13140-000,ROWS:p63r10|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
20520367,0007565-40.2020.8.17.2370,308189.05,20520367000224,1,e Falência,,,1,FLOOR,849d4fe5adce792f073eb0cbe52a2f1d8075a473,20.520.367/0002-24,ROWS:p16r13,2026-09-03T23:36:48Z,build
05603186,0011283-80.2023.8.17.2001,307262.69,05603186000197,1,Náutico - Página — Lindoso e Araujo,,,1,FLOOR,677be5783c06848acb5f46b0d8db0aea7876624a,"MEGATEAM CONSULTORIA LTDA, CPF/CNPJ Nº",PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p12r33,2026-09-03T23:36:47Z,build
02905110,0041309-42.2014.8.08.0024,306115.81,02905110002252,1,E FALÊNCIA,,,1,FLOOR,bf96785f7a4e919f76a22ff6fcd899efb24bd2d5,GR SERVICOS E ALIMENTACAO LTDA,ROWS:p4r16|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
33150053,5014104-85.2021.8.21.0010,303544.67,33150053000652,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,84c586360a663c7c23a7d5176358d616fe6a93e7,ACO INOXIDAVEL ARTEX LTDA (,ROWS:p5r18|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
27695272,5014104-85.2021.8.21.0010,303480.05,27695272000100,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,84c586360a663c7c23a7d5176358d616fe6a93e7,BPLACE SECURITIZADORA S.A. (,LIKELY_FINANCIAL_BY_NAME|ROWS:p6r4|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
05040481,0822279-56.2026.8.15.2001,302609.01,05040481000182,1,DIAGSON DIAGNOSTICO EM ULTRA SONOGRAFIA MED FETAL LTDA – EPP – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,088be5223af3f8c9fa20abea588d45b3da85a782,BANCO DE LAGE LANDEN BRASIL S.A,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r39,2026-09-03T23:36:48Z,build
10758022,0007565-40.2020.8.17.2370,301720.99,10758022000179,1,e Falência,,,1,FLOOR,849d4fe5adce792f073eb0cbe52a2f1d8075a473,10.758.022/0001-79,ROWS:p15r51,2026-09-03T23:36:48Z,build
01644931,5341375-33.2026.8.09.0049,301633.90,01644931000608,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Atacado Eldorado,ROWS:p10r15|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
07174869,5057720-48.2025.8.24.0023,301076.07,07174869000100,1,Grupo Rech | Administração Judicial - Credibilità,,,1,FLOOR,cf92cff797d25108be0439a46ee6864d615a1be4,NÃO,ROWS:p1r24|UNRECONCILED_SOURCE|VALUE_COL:Valor_Após_Analise,2026-09-03T23:36:48Z,build
11491061,0003971-03.2023.8.16.0119,301000.00,11491061000115,1,Marques Administrações Judiciais,,,1,FLOOR,1209dafe77b7708945a17e0f6d11db9b41daea47,Fundo De Investimento Em Direitos Creditorios - Não Padronizados Daniele,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p11r8,2026-09-03T23:36:48Z,build
11324540,0007565-40.2020.8.17.2370,300559.34,11324540000147,1,e Falência,,,1,FLOOR,849d4fe5adce792f073eb0cbe52a2f1d8075a473,11.324.540/0001-47,ROWS:p16r1,2026-09-03T23:36:48Z,build
03645772,0002484-82.2022.8.17.2001,300283.06,03645772000179,1,e Falência,,,1,FLOOR,f3b6182e3aa2715450af4d59223acc49f7047632,CONDUCTOR TECNOLOGIA S.A,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p7r85,2026-09-03T23:36:48Z,build
92185008,5011460-87.2023.8.24.0020,299861.90,92185008000198,1,TOP TEXTIL EMBALAGENS LTDA,,,1,FLOOR,741aed48dd004485cbfaf3bc50def81229cab4e3,EST MAURICIO CARDOSO (RSC 287 -240),ROWS:p2r36|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
60746948,0801893-91.2016.8.12.0011,299688.41,60746948000112,2,empresa,,,1,FLOOR,cdf3c4d148612ed9b19eac98db005936ae57d4cb,"Rua Barão do Rio Branco, n. 1541, Centro, Campo Grande/MS","ALT_VALUE:R$1.198,99|ALT_VALUE:R$298.489,42|ROWS:p13r13,p13r15|UNRECONCILED_SOURCE",2026-09-03T23:36:48Z,build
84046101,0801893-91.2016.8.12.0011,295774.65,84046101013503,1,empresa,,,1,FLOOR,cdf3c4d148612ed9b19eac98db005936ae57d4cb,"Rod BR-163, 548 - km-548, Zona Rural, São Gabriel D'Oeste - MS - CEP: 79490-000","ALT_VALUE:***|ALT_VALUE:R$700.000,00|ROWS:p13r14|UNRECONCILED_SOURCE",2026-09-03T23:36:48Z,build
04281182,5012295-78.2023.8.24.0019,295395.13,04281182000177,1,GAMAC IMPORTACAO E EXPORTACAO LTDA,,,1,FLOOR,a57b29e07c6d192ccae2476fff8fe9a49e8ed40d,COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO (,LIKELY_FINANCIAL_BY_NAME|ROWS:p2r3|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
20057764,0000721-61.2024.8.17.2620,293905.93,20057764000120,1,GRUPO DIVINA INDUSTRIA DE COURO LTDA – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,38f0c15b8a2d8dc124ae88df3b8958088a54cfcc,HARPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS (A,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r49,2026-09-03T23:36:48Z,build
28517628,0000721-61.2024.8.17.2620,293344.31,28517628000188,1,GRUPO DIVINA INDUSTRIA DE COURO LTDA – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,38f0c15b8a2d8dc124ae88df3b8958088a54cfcc,PACCAR FINANCIAL,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r68,2026-09-03T23:36:48Z,build
60933017,0000472-94.2012.5.06.0193,291540.68,60933017000123,2,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Avenida Onze de Junho, n° 476, Vila Mariana, São Paulo/SP","ROWS:p74r3,p74r4|VALUE_COL:Valor_Atualizado",2026-09-03T23:36:47Z,build
92306257,0041309-42.2014.8.08.0024,290787.94,92306257000194,1,E FALÊNCIA,,,1,FLOOR,bf96785f7a4e919f76a22ff6fcd899efb24bd2d5,MV INFORMÁTICA NORDESTE LTDA.,ROWS:p5r3|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
04463602,1009827-02.2024.8.26.0576,289547.95,04463602000136,1,formuladopelasempresa,,,1,FLOOR,89671ae49d87f89fdf44efa9c5b9c668ed4162a1,"Cooperativa de Crédito, Poupança e Investimento da Região Centro Oeste Paulista - Sicredi Centro Oeste Paulista",LIKELY_FINANCIAL_BY_NAME|ROWS:p1r19,2026-09-03T23:36:48Z,build
01144076,0000472-94.2012.5.06.0193,288822.70,01144076000153,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua Mathilde Ferrari Marçon, 686, Dois Casas, São Bernardo do Campo/SP",ROWS:p69r8|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
07808907,0037411-27.2022.8.16.0021,288724.80,07808907000120,1,"APRESENTADO PELA RECUPERANDA, NA FORMA Distribuidora S.A",,,1,FLOOR,437e79745649ebc229e33ceff1017c077113003a,Soldamaq Comercio de Ferramentas Sicredi LTDA (CNPJ nº,LIKELY_FINANCIAL_BY_NAME|ROWS:p1r21|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
49870173,0005010-50.2013.8.24.0026,288472.70,49870173000230,1,MANNES LTDA E BM EMPREENDIMENTOS E PARTICIPAÇÕES – Sgrott Administradora Judicial e Consultoria Empresarial,,,1,FLOOR,ea17ba43b2611e60da78d77cd10f534a8d7ffa56,TEXTIL J SERRANO LTDA,ROWS:p18r63|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
24649441,0002484-82.2022.8.17.2001,288256.26,24649441000187,1,e Falência,,,1,FLOOR,f3b6182e3aa2715450af4d59223acc49f7047632,AXM ADMINISTRACAO E PARTICIPACOES LTDA,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p4r54,2026-09-03T23:36:48Z,build
24221282,0002484-82.2022.8.17.2001,288256.26,24221282000115,1,e Falência,,,1,FLOOR,f3b6182e3aa2715450af4d59223acc49f7047632,GG ADMINISTRADORA DE BENS S/A,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p4r75,2026-09-03T23:36:48Z,build
40887879,0007565-40.2020.8.17.2370,287455.47,40887879000150,1,e Falência,,,1,FLOOR,849d4fe5adce792f073eb0cbe52a2f1d8075a473,40.887.879/0001-50,ROWS:p16r14,2026-09-03T23:36:48Z,build
05052443,0000206-69.2013.8.17.1340,286961.94,05052443000140,1,AGROPECUÁRIA SERROTE REDONDO – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,7c0ce2830d0d7e22653dbd04dbb70cd8440069c6,PLASKEM EMBALAGENS LTDA,"ALT_VALUE:286.961,94|ROWS:p3r15",2026-09-03T23:36:47Z,build
47180625,5011369-81.2026.8.09.0093,286835.99,47180625005881,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,c536a2fa4da39efaa9c4b859cacb48e293873548,"Av. Eurípedes Menezes, S/N, Qd. 004, Lt. 002, Armz. 1K, Parque Industrial Aparecida Vice-Presidente José D., CEP 74993-540, em Aparecida de Goiânia - GO.",ROWS:p4r10|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
12093804,0008526-45.2025.8.17.2001,286765.70,12093804000161,1,E FALENCIA,,,1,FLOOR,1658892fa167d2330f5086c9fbc19999d00549f1,CAPITAL ANNEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,LIKELY_FINANCIAL_BY_NAME|ROWS:p5r68,2026-09-03T23:36:47Z,build
03413865,0005010-50.2013.8.24.0026,285719.32,03413865000178,1,MANNES LTDA E BM EMPREENDIMENTOS E PARTICIPAÇÕES – Sgrott Administradora Judicial e Consultoria Empresarial,,,1,FLOOR,ea17ba43b2611e60da78d77cd10f534a8d7ffa56,QUINTAL TEXTIL AMERICANA LTDA.,ROWS:p17r53|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
20203358,0002484-82.2022.8.17.2001,284189.67,20203358000129,2,e Falência,,,1,FLOOR,f3b6182e3aa2715450af4d59223acc49f7047632,ALIRIO COMERCIO DE CONFECCOES EIRELI,"PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p7r70,p9r53",2026-09-03T23:36:48Z,build
33254319,0000721-61.2024.8.17.2620,283611.42,33254319000100,1,GRUPO DIVINA INDUSTRIA DE COURO LTDA – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,38f0c15b8a2d8dc124ae88df3b8958088a54cfcc,SERRANA FINANCIAMENTO - BANCO LOSANGO,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r78,2026-09-03T23:36:48Z,build
90108283,5012306-16.2022.8.21.0023,283293.50,90108283000182,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,ebfb999b457caf45140ea7446a22cd3751154eaf,CONTATTI COMERCIO E REPRESENTA (,ROWS:p26r46|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
11516792,0804401-51.2025.8.14.0039,282047.00,11516792000178,1,SOJAL COMERCIA,,,1,FLOOR,c56751547323616443dc07ccc6d6c553539dec25,BRANDT SOLUCOES EM AGRICULTURA LTDA,ROWS:p1r7,2026-09-03T23:36:47Z,build
86559960,0000472-94.2012.5.06.0193,280030.53,86559960000101,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Avenida Nenê Sabino, 1.900, Bairro Olinda, CEP 38.050-501",ROWS:p72r3|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
08627082,0002484-82.2022.8.17.2001,280000.00,08627082000100,2,e Falência,,,1,FLOOR,f3b6182e3aa2715450af4d59223acc49f7047632,DANTAS CONFECCOES E COMERCIO LTDA,"PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p4r67,p9r67",2026-09-03T23:36:48Z,build
04230984,0005010-50.2013.8.24.0026,279092.97,04230984000158,1,MANNES LTDA E BM EMPREENDIMENTOS E PARTICIPAÇÕES – Sgrott Administradora Judicial e Consultoria Empresarial,,,1,FLOOR,ea17ba43b2611e60da78d77cd10f534a8d7ffa56,STARSPRINGS DO BRASIL LTDA.,ROWS:p18r45|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
54516661,5012306-16.2022.8.21.0023,278216.77,54516661002732|54516661006800,2,SCZ Scalzilli Administração Judicial,,,1,FLOOR,ebfb999b457caf45140ea7446a22cd3751154eaf,JOHNSON & JOHNSON BRA IND.COM. (,"ROWS:p28r19,p28r20|UNRECONCILED_SOURCE",2026-09-03T23:36:47Z,build
02212918,5341375-33.2026.8.09.0049,277586.31,02212918000120,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Belcar,ROWS:p10r49|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
79460192,0007565-40.2020.8.17.2370,277283.04,79460192000179,1,e Falência,,,1,FLOOR,849d4fe5adce792f073eb0cbe52a2f1d8075a473,79.460.192/0001-79,ROWS:p16r5,2026-09-03T23:36:48Z,build
34337707,0000721-61.2024.8.17.2620,275989.58,34337707000100,1,GRUPO DIVINA INDUSTRIA DE COURO LTDA – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,38f0c15b8a2d8dc124ae88df3b8958088a54cfcc,BMP MONEY PLUS SOCIEDADE DE CRÉDITO DIRETO S/A,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r21,2026-09-03T23:36:48Z,build
34548181,5014104-85.2021.8.21.0010,275417.56,34548181000107,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,84c586360a663c7c23a7d5176358d616fe6a93e7,LUGUS SECURITIZADORA S/A (,LIKELY_FINANCIAL_BY_NAME|ROWS:p8r8|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
31216519,0005010-98.2023.8.16.0001,275065.04,31216519000135,1,Marques Administrações Judiciais,,,1,FLOOR,b465a5d11eec7a46656b594fa59c62d80724e0a1,Fundo de Investimento em Direitos Creditórios XPCE Crédito Middle,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p25r12,2026-09-03T23:36:48Z,build
20791371,0804401-51.2025.8.14.0039,273047.11,20791371000146,1,SOJAL COMERCIA,,,1,FLOOR,c56751547323616443dc07ccc6d6c553539dec25,LS INTERBANK FUNDO DE INVESTIMENTO EM DI,LIKELY_FINANCIAL_BY_NAME|ROWS:p2r3,2026-09-03T23:36:47Z,build
03946067,0031120-52.2024.8.16.0017,271698.94,03946067001345,1,"supramencionado, nos autos principais da presente Recuperação Judicia",,,1,FLOOR,200afc9e12c1bc0f1fceba87ce280e371e62aa39,GDM SEMENTES LTDA,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p1r10,2026-09-03T23:36:48Z,build
04196935,0007565-40.2020.8.17.2370,271484.12,04196935000812,1,e Falência,,,1,FLOOR,849d4fe5adce792f073eb0cbe52a2f1d8075a473,04.196.935/0008-12,ROWS:p15r48,2026-09-03T23:36:48Z,build
51186412,4054599-35.2025.8.26.0100,269991.10,51186412000107,1,Ativos,,,1,FLOOR,2fe04bf4466d0420480f240ab82ca5b210606a24,"RUA LINO COUTINHO, NR 75, APT 62, BL 01 - IPIRANGA - CEP 04207-000",ROWS:p4r20|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
84683408,0005010-50.2013.8.24.0026,268521.81,84683408000103,1,MANNES LTDA E BM EMPREENDIMENTOS E PARTICIPAÇÕES – Sgrott Administradora Judicial e Consultoria Empresarial,,,1,FLOOR,ea17ba43b2611e60da78d77cd10f534a8d7ffa56,DOHLER S/A.,ROWS:p14r8|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
02709992,5341375-33.2026.8.09.0049,268352.18,02709992000156,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Cristal Alimentos,ROWS:p12r19|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
10925045,0829315-43.2023.8.15.0001,267635.55,10925045000120,1,"consta no Doc 04 aqui acostado, servindo a Rua Padre Carapuceiro, 706, Empresa",,,1,FLOOR,47e92e4db6f8d9b004d158805b0150b0d5f22a9e,OPTIMUM CONSULTORIA EM GESTAO PUBLICA LTDA,ROWS:p3r19,2026-09-03T23:36:47Z,build
07906625,0000721-61.2024.8.17.2620,266462.06,07906625000166,1,GRUPO DIVINA INDUSTRIA DE COURO LTDA – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,38f0c15b8a2d8dc124ae88df3b8958088a54cfcc,FAN SECURITIZADORA S/A (IGUANA),LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p2r38,2026-09-03T23:36:48Z,build
07478963,0000472-94.2012.5.06.0193,265611.35,07478963000144,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rodovia PA 481, Km 11, S/N, Trevo do Peteca, Distrito de Murucupi, CEP 68448-000, Barcarena (PA)",ROWS:p65r10|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
02676351,5011369-81.2026.8.09.0093,264931.98,02676351000142,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,c536a2fa4da39efaa9c4b859cacb48e293873548,"Av. Presidente Vargas, nº 1381, Setor Central, CEP 75901-040, em Rio Verde - GO.",ROWS:p2r4|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
12656690,0032731-52.2010.8.17.0001,264882.79,12656690000110,1,E FALENCIA,,,1,FLOOR,bf3c4e448c3e0499bc7b3b13b6efa1d1598d598a,0007384-80.2011.8.17.0001,ROWS:p8r5|UNRECONCILED_SOURCE|VALUE_COL:Crédito_1ª_Lista,2026-09-03T23:36:47Z,build
34816202,5014104-85.2021.8.21.0010,264374.51,34816202000128,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,84c586360a663c7c23a7d5176358d616fe6a93e7,M&T CAPITAL SECURITIZADORA S/A (FIDEM BANK) (,LIKELY_FINANCIAL_BY_NAME|ROWS:p8r11|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
05489186,0000472-94.2012.5.06.0193,263798.54,05489186000108,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua Rio de Janeiro, Nº 200, Bairro: Centro, Betim/MG, CEP: 32600-304",ROWS:p74r8|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
28195667,5012743-51.2023.8.24.0019,263557.92,28195667000106,1,Alto Uruguai Indústria e Comércio de Óleos Ltda,,,1,FLOOR,75336e98f447837fcdb5e795c7aa49c9bea54c52,BLACKPARTNERS MIRUNA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,LIKELY_FINANCIAL_BY_NAME|ROWS:p1r11|VALUE_COL:Valor_Do_Crédito,2026-09-03T23:36:48Z,build
50221019,5341375-33.2026.8.09.0049,263157.28,50221019001370,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Heineken Brasil,ROWS:p14r35|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
12556552,0000472-94.2012.5.06.0193,263109.18,12556552000160,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,24ed98480a572989bb0ce06fbd92e30151b7c249,"Rua Coronel Antonio Ricardo dos Santos, 1201, Vila Hauer, Curitiba/PR",ROWS:p66r12|VALUE_COL:Valor_Atualizado,2026-09-03T23:36:47Z,build
41767148,4039082-53.2026.8.26.0100,262507.95,41767148000133,1,Ativos,,,1,FLOOR,780bb17a2618822d420f15fecc55c95208f2d55e,"Av. Doutor Luiz Mendes Almeida, 1883 – Vila Espirito Santo – Sorocaba – SP",ROWS:p2r19|UNRECONCILED_SOURCE|VALUE_COL:Valor,2026-09-03T23:36:48Z,build
05701847,0005010-50.2013.8.24.0026,262038.21,05701847000117,1,MANNES LTDA E BM EMPREENDIMENTOS E PARTICIPAÇÕES – Sgrott Administradora Judicial e Consultoria Empresarial,,,1,FLOOR,ea17ba43b2611e60da78d77cd10f534a8d7ffa56,MOMENTIVE PERFORMANCE MATERIALS INC,ROWS:p17r2|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
01257995,5341375-33.2026.8.09.0049,261853.71,01257995000133|01257995000800,2,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Italac Frios,"ROWS:p14r60,p14r61|UNRECONCILED_SOURCE",2026-09-03T23:36:48Z,build
16820052,5341375-33.2026.8.09.0049,260820.70,16820052001540,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Mataboi,ROWS:p15r58|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
05113942,5012306-16.2022.8.21.0023,260799.62,05113942000108,1,SCZ Scalzilli Administração Judicial,,,1,FLOOR,ebfb999b457caf45140ea7446a22cd3751154eaf,SALUX- INFORMATIZACAO SAUDE-EIR (,ROWS:p29r43|UNRECONCILED_SOURCE,2026-09-03T23:36:47Z,build
04868412,0003971-03.2023.8.16.0119,260175.73,04868412000603,1,Marques Administrações Judiciais,,,1,FLOOR,1209dafe77b7708945a17e0f6d11db9b41daea47,Auto Posto Pra Frente Brasil Ltda,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p9r12,2026-09-03T23:36:48Z,build
20750654,5341375-33.2026.8.09.0049,260082.71,20750654000140,1,"Grupo 3E, em consolidação substancia",,,1,FLOOR,8e8832093a15aa7f9dc936a37e882fe66a1fe43d,Disdal - Goias Distribuidora De Alimentos Ltda.,ROWS:p12r41|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
47254545,0002484-82.2022.8.17.2001,259498.98,47254545000198,3,e Falência,,,1,FLOOR,f3b6182e3aa2715450af4d59223acc49f7047632,SELENE INDUSTRIA TEXTIL S A,"PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p4r90,p7r120,p9r89",2026-09-03T23:36:48Z,build
04214651,0005010-50.2013.8.24.0026,258953.37,04214651000305,1,MANNES LTDA E BM EMPREENDIMENTOS E PARTICIPAÇÕES – Sgrott Administradora Judicial e Consultoria Empresarial,,,1,FLOOR,ea17ba43b2611e60da78d77cd10f534a8d7ffa56,PACKDUQUE IND.DE PLÁSTICOS LTDA.,ROWS:p17r30|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
17184037,0302174-63.2015.8.24.0025,258786.52,17184037000110,1,CONFECÇÕES ANDRIMALHAS LTDA – Sgrott Administradora Judicial e Consultoria Empresarial,,,1,FLOOR,d403116b357dac27429fe9e2a0634e3c573603e7,"RUA RIO DE JANEIRO, 654, CENTRO - BELO HORIZONTE - MG",PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p1r37|VALUE_COL:Valores,2026-09-03T23:36:48Z,build
51473709,4054599-35.2025.8.26.0100,258139.20,51473709000145,1,Ativos,,,1,FLOOR,2fe04bf4466d0420480f240ab82ca5b210606a24,"RUA CISPLATINA, 178 BL A APT 181 - IPIRANGA - CEP 04211-040",ROWS:p3r49|UNRECONCILED_SOURCE,2026-09-03T23:36:48Z,build
18773359,0003971-03.2023.8.16.0119,257434.50,18773359000167,1,Marques Administrações Judiciais,,,1,FLOOR,1209dafe77b7708945a17e0f6d11db9b41daea47,Agrobrasilchemical Industria E Comercio Ltda,PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p9r3,2026-09-03T23:36:48Z,build
12863297,5008793-34.2023.8.24.0019,256557.88,12863297000106,1,AZEPLAST INDÚSTRIA E COMÉRCIO LTDA,,,1,FLOOR,229081edb0eaccd400fcad129b25a20d453416b7,"LOGOMAR COMERCIO, IMPORTACAO E EXPORTACAO LTDA",PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p1r39,2026-09-03T23:36:48Z,build
31872495,0003971-03.2023.8.16.0119,255371.56,31872495000172,1,Marques Administrações Judiciais,,,1,FLOOR,1209dafe77b7708945a17e0f6d11db9b41daea47,Banco C6 S.A.,LIKELY_FINANCIAL_BY_NAME|PARTIAL_DOC_CLASS_III_RECONCILED|ROWS:p9r17,2026-09-03T23:36:48Z,build
16629296,0074500-63.2024.8.17.2001,255115.32,16629296000144,1,GRUPO IMOBI – LRF Líderes em Recuperação Judicial e Falência,,,1,FLOOR,795d57c3b1a6263f35fd080afd0a6ea1ad727ea3,CASA NOVA EMPREENDIMENTOS IMOBILIARIOS LTDA,ROWS:p4r13,2026-09-03T23:36:48Z,build
62173620,5057720-48.2025.8.24.0023,254832.18,62173620009306,1,Grupo Rech | Administração Judicial - Credibilità,,,1,FLOOR,cf92cff797d25108be0439a46ee6864d615a1be4,NÃO,ROWS:p2r17|UNRECONCILED_SOURCE|VALUE_COL:Valor_Após_Analise,2026-09-03T23:36:48Z,build
12420164,5012306-16.2022.8.21.0023,254179.99,12420164000157|12420164000238|12420164000319,3,SCZ Scalzilli Administração Judicial,,,1,FLOOR,ebfb999b457caf45140ea7446a22cd3751154eaf,CM HOSPITALAR S.A. (CTL) (,"ROWS:p26r35,p26r36,p26r37|UNRECONCILED_SOURCE",2026-09-03T23:36:47Z,build
60746948,0041309-42.2014.8.08.0024,253941.90,60746948000112,3,E FALÊNCIA,,,1,FLOOR,bf96785f7a4e919f76a22ff6fcd899efb24bd2d5,BANCO BRADESCO S/A (contrato nº 351/6858.685),"LIKELY_FINANCIAL_BY_NAME|ROWS:p3r1,p3r2,p3r3|UNRECONCILED_SOURCE",2026-09-03T23:36:48Z,build
